Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-08 22:23:00,"Tvoy_Knyaz убил [MiX]Kkenny (Таблетки с мультивитаминами, 0.9m)",Таблетки с мультивитаминами,0.9,Tvoy_Knyaz,[MiX]Kkenny
2023-11-08 22:36:00,"Trospe убил SERB (Бизон-2-02, 6.2m)",Бизон-2-02,6.2,Trospe,SERB
2023-11-08 22:51:00,"[MiX] K1sulka убил Bullet583 (Винтовка Мосина, 63.49m)",Винтовка Мосина,63.49,[MiX] K1sulka,Bullet583
2023-11-08 22:52:00,"[MiX] K1sulka убил Mandingo583 (Винтовка Мосина, 90.57m)",Винтовка Мосина,90.57,[MiX] K1sulka,Mandingo583
2023-11-08 22:53:00,"Ov3lha583 убил [MiX] K1sulka (ИЖ-18, 1.14m)",ИЖ-18,1.14,Ov3lha583,[MiX] K1sulka
2023-11-08 22:54:00,"Magikyan убил ToNik (FN SCAR-L CQC, 3.49m)",FN SCAR-L CQC,3.49,Magikyan,ToNik
2023-11-08 22:54:00,"Ksuha убил megusta (АКС-74У, 6.38m)",АКС-74У,6.38,Ksuha,megusta
2023-11-08 22:55:00,"Ksuha убил PR71 (АКС-74У, 4.02m)",АКС-74У,4.02,Ksuha,PR71
2023-11-08 22:56:00,"Ksuha убил Osprey (Застава М59/66, 5.83m)",Застава М59/66,5.83,Ksuha,Osprey
2023-11-08 22:58:00,"[MiX]Kkenny убил Ov3lha583 (МР-133, 8.42m)",МР-133,8.42,[MiX]Kkenny,Ov3lha583
2023-11-08 22:59:00,"Tvoy_Knyaz убил HXSXGI (Винтовка Мосина, 57.3m)",Винтовка Мосина,57.3,Tvoy_Knyaz,HXSXGI
2023-11-08 22:59:00,"[MiX]Kkenny убил Onfire (CZ-527, 8.94m)",CZ-527,8.94,[MiX]Kkenny,Onfire
2023-11-08 23:00:00,"Monterey Jack убил megusta (ИЖ-43, 0.77m)",ИЖ-43,0.77,Monterey Jack,megusta
2023-11-08 23:00:00,"Onfire убил jijoervis (Мотыга, 1.07m)",Мотыга,1.07,Onfire,jijoervis
2023-11-08 23:08:00,"ToNik убил Mandingo583 (Каменный нож, 1.1m)",Каменный нож,1.1,ToNik,Mandingo583
2023-11-08 23:09:00,"Nifilim убил [MiX] K1sulka (ИЖ-18МН, 1.0m)",ИЖ-18МН,1.0,Nifilim,[MiX] K1sulka
2023-11-08 23:16:00,"Ksuha убил BORZ (АКС-74У, 30.7m)",АКС-74У,30.7,Ksuha,BORZ
2023-11-08 23:22:00,"SSSHHEREMETEV убил Tvoy_Knyaz (M16-A2, 6.21m)",M16-A2,6.21,SSSHHEREMETEV,Tvoy_Knyaz
2023-11-08 23:30:00,"megusta убил Monterey Jack (ИЖ-18, 3.72m)",ИЖ-18,3.72,megusta,Monterey Jack
2023-11-08 23:35:00,"1ne4ay убил SEKS2015 (Ruger Mk II, 5.69m)",Ruger Mk II,5.69,1ne4ay,SEKS2015
2023-11-08 23:39:00,"Monterey Jack убил megusta (Steyr Scout, 20.75m)",Steyr Scout,20.75,Monterey Jack,megusta
2023-11-08 23:39:00,"ToNik убил Monterey Jack (ВПО-136 ""Вепрь-КМ"", 1.4m)","ВПО-136 ""Вепрь-КМ""",1.4,ToNik,Monterey Jack
2023-11-08 23:43:00,"Xanax (2) убил [MiX] K1sulka (FN FAL, 4.68m)",FN FAL,4.68,Xanax (2),[MiX] K1sulka
2023-11-09 00:04:00,"megusta убил m1LLz (Steyr Scout, 20.47m)",Steyr Scout,20.47,megusta,m1LLz
2023-11-09 00:13:00,"Monterey Jack убил Sebaru (CZ-527, 10.95m)",CZ-527,10.95,Monterey Jack,Sebaru
2023-11-09 00:15:00,"Veldanir убил [MiX] K1sulka (Škorpion vz. 64, 6.36m)",Škorpion vz. 64,6.36,Veldanir,[MiX] K1sulka
2023-11-09 00:28:00,"Monterey Jack убил Sebaru (ИЖ-43, 9.62m)",ИЖ-43,9.62,Monterey Jack,Sebaru
2023-11-09 00:50:00,"Monterey Jack убил [MiX] K1sulka (CZ-527, 77.18m)",CZ-527,77.18,Monterey Jack,[MiX] K1sulka
2023-11-09 00:58:00,"Monterey Jack убил panathas13 (ПБ, 2.39m)",ПБ,2.39,Monterey Jack,panathas13
2023-11-09 00:58:00,"Sebaru убил Monterey Jack (Ruger Mk II, 1.74m)",Ruger Mk II,1.74,Sebaru,Monterey Jack
2023-11-09 01:47:00,"Swyffi oO убил Blakosta (Blaser B95 Luxus, 306.73m)",Blaser B95 Luxus,306.73,Swyffi oO,Blakosta
2023-11-09 05:42:00,"ALTARES убил Satoru (Винтовка Мосина, 237.22m)",Винтовка Мосина,237.22,ALTARES,Satoru
2023-11-09 06:16:00,"Neoosi убил Field Marshal (ИЖ-18, 2.23m)",ИЖ-18,2.23,Neoosi,Field Marshal
2023-11-09 06:16:00,"Field Marshal убил Neoosi (Обрез ИЖ-43, 2.05m)",Обрез ИЖ-43,2.05,Field Marshal,Neoosi
2023-11-09 06:58:00,"megusta убил PTICHKODAFF (MP5K, 7.63m)",MP5K,7.63,megusta,PTICHKODAFF
2023-11-09 08:13:00,"megusta убил Naglec (MP5K, 3.47m)",MP5K,3.47,megusta,Naglec
2023-11-09 08:18:00,"megusta убил [M&M]XozOstr (MP5K, 5.69m)",MP5K,5.69,megusta,[M&M]XozOstr
2023-11-09 08:22:00,"OBLADAET убил megusta (Бизон-2-02, 10.24m)",Бизон-2-02,10.24,OBLADAET,megusta
2023-11-09 08:23:00,"BRAVO убил Saizak (Steyr AUG A1 Carbine, 7.13m)",Steyr AUG A1 Carbine,7.13,BRAVO,Saizak
2023-11-09 08:58:00,"OBLADAET убил Jhon Locke (CZ-527, 10.99m)",CZ-527,10.99,OBLADAET,Jhon Locke
2023-11-09 09:00:00,"OBLADAET убил SAS (CZ-527, 21.77m)",CZ-527,21.77,OBLADAET,SAS
2023-11-09 09:08:00,"Plotva убил [B.I.T.S] Phantom (M14 DMR, 67.11m)",M14 DMR,67.11,Plotva,[B.I.T.S] Phantom
2023-11-09 09:23:00,"PANDA убил SAS (M24, 175.55m)",M24,175.55,PANDA,SAS
2023-11-09 09:27:00,"[POKROV] go to bereg убил [M&M]XozOstr (АКС-74У, 2.56m)",АКС-74У,2.56,[POKROV] go to bereg,[M&M]XozOstr
2023-11-09 09:28:00,"zmeinysh убил Jhon Locke (СВТ-40, 135.3m)",СВТ-40,135.3,zmeinysh,Jhon Locke
2023-11-09 09:28:00,"PANDA убил megusta (АК-105 Булл-пап, 14.55m)",АК-105 Булл-пап,14.55,PANDA,megusta
2023-11-09 09:29:00,"zmeinysh убил OBLADAET (СВТ-40, 99.19m)",СВТ-40,99.19,zmeinysh,OBLADAET
2023-11-09 09:56:00,"PANDA убил OBLADAET (M24, 199.3m)",M24,199.3,PANDA,OBLADAET
2023-11-09 10:13:00,"OBLADAET убил Blakosta (ИЖ-43, 18.5m)",ИЖ-43,18.5,OBLADAET,Blakosta
2023-11-09 10:26:00,"OBLADAET убил Sebaru (ADAR 2-15, 40.48m)",ADAR 2-15,40.48,OBLADAET,Sebaru
2023-11-09 10:31:00,"megusta убил Blakosta (CZ-527, 12.85m)",CZ-527,12.85,megusta,Blakosta
2023-11-09 10:55:00,"zmeinysh убил Blakosta (Бизон-2-02, 5.04m)",Бизон-2-02,5.04,zmeinysh,Blakosta
2023-11-09 11:02:00,"panathas13 убил megusta (ВПО-190 «Горностай», 25.14m)",ВПО-190 «Горностай»,25.14,panathas13,megusta
2023-11-09 11:11:00,"OBLADAET убил [B.I.T.S] Phantom (Blaser B95 Luxus, 232.92m)",Blaser B95 Luxus,232.92,OBLADAET,[B.I.T.S] Phantom
2023-11-09 11:24:00,"OBLADAET убил PANDA (AK-102, 87.0m)",AK-102,87.0,OBLADAET,PANDA
2023-11-09 11:34:00,"SUrva убил Trospe (Glock-19, 38.45m)",Glock-19,38.45,SUrva,Trospe
2023-11-09 11:43:00,"Oh_My_GoT убил juse (M4A1 CQBR, 2.62m)",M4A1 CQBR,2.62,Oh_My_GoT,juse
2023-11-09 11:45:00,"PANDA убил Blakosta (AK-74М, 5.13m)",AK-74М,5.13,PANDA,Blakosta
2023-11-09 12:12:00,"YAV убил SOLEVOI  (АН-94M «Абакан», 2.32m)",АН-94M «Абакан»,2.32,YAV,SOLEVOI 
2023-11-09 12:16:00,"YAV убил GoLoVoLoM777 (АН-94M «Абакан», 11.24m)",АН-94M «Абакан»,11.24,YAV,GoLoVoLoM777
2023-11-09 12:22:00,"CHERNbISH убил KentGrove (UMP-45, 11.56m)",UMP-45,11.56,CHERNbISH,KentGrove
2023-11-09 12:28:00,"Sebaru убил Eddy55 (Бизон-2-02, 6.9m)",Бизон-2-02,6.9,Sebaru,Eddy55
2023-11-09 12:28:00,"panathas13 убил ToNik (Бизон-2-02, 3.71m)",Бизон-2-02,3.71,panathas13,ToNik
2023-11-09 12:30:00,"OBLADAET убил Sebaru (AK-102, 49.43m)",AK-102,49.43,OBLADAET,Sebaru
2023-11-09 12:30:00,"OBLADAET убил panathas13 (AK-102, 50.02m)",AK-102,50.02,OBLADAET,panathas13
2023-11-09 12:36:00,"pravik убил SOLEVOI  (МР-133, 5.51m)",МР-133,5.51,pravik,SOLEVOI 
2023-11-09 12:39:00,"Napaleon убил pravik (ИЖ70-17A, 1.4m)",ИЖ70-17A,1.4,Napaleon,pravik
2023-11-09 13:20:00,"OBLADAET убил soft1kk (AK-102, 14.65m)",AK-102,14.65,OBLADAET,soft1kk
2023-11-09 13:22:00,"Gnom убил OBLADAET (Springfield Armory M1A, 79.45m)",Springfield Armory M1A,79.45,Gnom,OBLADAET
2023-11-09 13:46:00,"SSSHHEREMETEV убил soft1kk (Blaser B95 Luxus, 66.17m)",Blaser B95 Luxus,66.17,SSSHHEREMETEV,soft1kk
2023-11-09 13:51:00,"DSV-85 убил SOLEVOI  (Арбалет, 3.18m)",Арбалет,3.18,DSV-85,SOLEVOI 
2023-11-09 13:52:00,"KentGrove убил Dosven (ИЖ-43, 3.61m)",ИЖ-43,3.61,KentGrove,Dosven
2023-11-09 14:42:00,"PANDA убил Osprey (СВД, 7.13m)",СВД,7.13,PANDA,Osprey
2023-11-09 14:44:00,"Plotva убил [B.I.T.S]?Aslanbek? (M14 DMR, 282.86m)",M14 DMR,282.86,Plotva,[B.I.T.S]?Aslanbek?
2023-11-09 14:53:00,"BRAVO убил slay (AK-105, 8.77m)",AK-105,8.77,BRAVO,slay
2023-11-09 14:54:00,"BRAVO убил Dosven (AK-105, 2.22m)",AK-105,2.22,BRAVO,Dosven
2023-11-09 14:59:00,"[POKROV] go to bereg убил Maksimka (АКС-74У, 20.08m)",АКС-74У,20.08,[POKROV] go to bereg,Maksimka
2023-11-09 15:00:00,"HXSXGI убил zmeinysh (AK-105, 8.14m)",AK-105,8.14,HXSXGI,zmeinysh
2023-11-09 15:03:00,"SSSHHEREMETEV убил PANDA (Blaser B95 Luxus, 110.8m)",Blaser B95 Luxus,110.8,SSSHHEREMETEV,PANDA
2023-11-09 15:04:00,"Ksuha убил Plotva (M24, 71.34m)",M24,71.34,Ksuha,Plotva
2023-11-09 15:05:00,"Softik убил Maksimka (Охотничий нож, 1.83m)",Охотничий нож,1.83,Softik,Maksimka
2023-11-09 15:13:00,"Yarik42 убил [B.I.T.S]?Aslanbek? (Застава М59/66, 2.05m)",Застава М59/66,2.05,Yarik42,[B.I.T.S]?Aslanbek?
2023-11-09 15:19:00,"GG убил Ksuha (FN SCAR-H CQC, 41.77m)",FN SCAR-H CQC,41.77,GG,Ksuha
2023-11-09 15:22:00,"Brat убил [GHOSTFACE] Stu (ИЖ70-17A, 3.87m)",ИЖ70-17A,3.87,Brat,[GHOSTFACE] Stu
2023-11-09 15:24:00,"GG убил SSSHHEREMETEV (FN SCAR-H CQC, 5.68m)",FN SCAR-H CQC,5.68,GG,SSSHHEREMETEV
2023-11-09 15:27:00,"UfakPipi убил Zloi (Арбалет, 4.9m)",Арбалет,4.9,UfakPipi,Zloi
2023-11-09 15:27:00,"GOODness убил UfakPipi (Colt M1911, 12.93m)",Colt M1911,12.93,GOODness,UfakPipi
2023-11-09 15:28:00,"HXSXGI убил zmeinysh (СВТ-40, 39.4m)",СВТ-40,39.4,HXSXGI,zmeinysh
2023-11-09 15:29:00,"HXSXGI убил GG (СВД, 40.38m)",СВД,40.38,HXSXGI,GG
2023-11-09 15:30:00,"PANDA убил HXSXGI (AK-105, 12.5m)",AK-105,12.5,PANDA,HXSXGI
2023-11-09 15:35:00,"GOODness убил [B.I.T.S]?Aslanbek? (ИЖ-43, 18.88m)",ИЖ-43,18.88,GOODness,[B.I.T.S]?Aslanbek?
2023-11-09 15:37:00,"[GHOSTFACE] Stu убил TRIN (МР-133, 10.24m)",МР-133,10.24,[GHOSTFACE] Stu,TRIN
2023-11-09 15:40:00,"Brat убил [GHOSTFACE] Stu (МР-133, 1.16m)",МР-133,1.16,Brat,[GHOSTFACE] Stu
2023-11-09 15:48:00,"NyFe убил {B.I.T.S}VaCcUM (AK-74М, 4.76m)",AK-74М,4.76,NyFe,{B.I.T.S}VaCcUM
2023-11-09 15:52:00,"YAV убил SOLEVOI  (АН-94M «Абакан», 11.33m)",АН-94M «Абакан»,11.33,YAV,SOLEVOI 
2023-11-09 15:53:00,"YAV убил GoLoVoLoM777 (АН-94M «Абакан», 3.91m)",АН-94M «Абакан»,3.91,YAV,GoLoVoLoM777
2023-11-09 15:54:00,"Zico убил fastik (АКМН, 35.35m)",АКМН,35.35,Zico,fastik
2023-11-09 15:54:00,"jostik убил Xanax (Винтовка Мосина, 54.55m)",Винтовка Мосина,54.55,jostik,Xanax
2023-11-09 15:55:00,"[KeParY] ebyvsepodryad убил jostik (FN SCAR-H, 15.65m)",FN SCAR-H,15.65,[KeParY] ebyvsepodryad,jostik
2023-11-09 15:55:00,"SSSHHEREMETEV убил NyFe (AK-74М, 31.18m)",AK-74М,31.18,SSSHHEREMETEV,NyFe
2023-11-09 16:20:00,"BRAVO убил Billi ubivashka (Blaser B95 Luxus, 48.37m)",Blaser B95 Luxus,48.37,BRAVO,Billi ubivashka
2023-11-09 16:21:00,"BRAVO убил REZINOVAYA ZALUPKA (Blaser B95 Luxus, 60.74m)",Blaser B95 Luxus,60.74,BRAVO,REZINOVAYA ZALUPKA
2023-11-09 16:27:00,"BRAVO убил Napaleon (Blaser B95 Luxus, 41.68m)",Blaser B95 Luxus,41.68,BRAVO,Napaleon
2023-11-09 16:28:00,"PANDA убил Eddy55 (M24, 123.78m)",M24,123.78,PANDA,Eddy55
2023-11-09 16:28:00,"PANDA убил Jhon Locke (M24, 128.56m)",M24,128.56,PANDA,Jhon Locke
2023-11-09 16:31:00,"Ov3lha583 убил {B.I.T.S}VaCcUM (Арбалет, 19.03m)",Арбалет,19.03,Ov3lha583,{B.I.T.S}VaCcUM
2023-11-09 16:33:00,"[B.I.T.S]?Aslanbek? убил Ov3lha583 (МР-133, 26.11m)",МР-133,26.11,[B.I.T.S]?Aslanbek?,Ov3lha583
2023-11-09 16:38:00,"GG убил KARLSON (CMMG Mk47 Mutant, 15.92m)",CMMG Mk47 Mutant,15.92,GG,KARLSON
2023-11-09 16:46:00,"Napaleon убил Tesei.rip (Glock-19, 1.17m)",Glock-19,1.17,Napaleon,Tesei.rip
2023-11-09 16:49:00,"Yarik42 убил Madkill (CZ-550 Lux, 2.68m)",CZ-550 Lux,2.68,Yarik42,Madkill
2023-11-09 16:59:00,"Ivaan убил Billi ubivashka (Арбалет, 2.66m)",Арбалет,2.66,Ivaan,Billi ubivashka
2023-11-09 17:06:00,"[B.I.T.S]?Aslanbek? убил Arabica (МР-133, 3.05m)",МР-133,3.05,[B.I.T.S]?Aslanbek?,Arabica
2023-11-09 17:08:00,"[ReDArmy]ManterZ убил [B.I.T.S]?Aslanbek? (АКС-74У, 10.76m)",АКС-74У,10.76,[ReDArmy]ManterZ,[B.I.T.S]?Aslanbek?
2023-11-09 17:25:00,"[POKROV] go to bereg убил Woody (АКС-74У, 3.31m)",АКС-74У,3.31,[POKROV] go to bereg,Woody
2023-11-09 17:29:00,"SSSHHEREMETEV убил OBLADAET (AK-74М, 28.09m)",AK-74М,28.09,SSSHHEREMETEV,OBLADAET
2023-11-09 17:29:00,"zmeinysh убил SSSHHEREMETEV (СВД, 171.66m)",СВД,171.66,zmeinysh,SSSHHEREMETEV
2023-11-09 17:30:00,"GOODness убил PANDA (Застава М59/66, 98.89m)",Застава М59/66,98.89,GOODness,PANDA
2023-11-09 17:35:00,"[B.I.T.S] TOD убил Morbid (MP-443 «Грач», 1.47m)",MP-443 «Грач»,1.47,[B.I.T.S] TOD,Morbid
2023-11-09 17:38:00,"[B.I.T.S] TOD убил 2Kill (MP-443 «Грач», 2.37m)",MP-443 «Грач»,2.37,[B.I.T.S] TOD,2Kill
2023-11-09 17:39:00,"[B.I.T.S] TOD убил bulbul (MP-443 «Грач», 4.6m)",MP-443 «Грач»,4.6,[B.I.T.S] TOD,bulbul
2023-11-09 17:40:00,"9 убил ****** ******* (Кувалда, 1.54m)",Кувалда,1.54,9,****** *******
2023-11-09 17:42:00,"zmeinysh убил tryamych (СВД, 69.95m)",СВД,69.95,zmeinysh,tryamych
2023-11-09 17:44:00,"[B.I.T.S] Kisse убил Ya ne tvoya mama (ОЦ-14 «Гроза», 7.75m)",ОЦ-14 «Гроза»,7.75,[B.I.T.S] Kisse,Ya ne tvoya mama
2023-11-09 17:44:00,"Ksuha убил [B.I.T.S] Phantom (Винтовка Мосина, 39.69m)",Винтовка Мосина,39.69,Ksuha,[B.I.T.S] Phantom
2023-11-09 17:44:00,"Woody убил [RSKY]Korti (Бизон-2-02, 8.8m)",Бизон-2-02,8.8,Woody,[RSKY]Korti
2023-11-09 17:54:00,"CHERNbISH убил motivaciyu nado podnyat (UMP-45, 18.86m)",UMP-45,18.86,CHERNbISH,motivaciyu nado podnyat
2023-11-09 17:54:00,"Claus убил Ivaan (АН-94M «Абакан», 26.71m)",АН-94M «Абакан»,26.71,Claus,Ivaan
2023-11-09 17:55:00,"Claus убил jostik (АН-94M «Абакан», 17.61m)",АН-94M «Абакан»,17.61,Claus,jostik
2023-11-09 17:56:00,"Napaleon убил dPORT (FN SCAR-L CQC, 16.51m)",FN SCAR-L CQC,16.51,Napaleon,dPORT
2023-11-09 17:56:00,"Napaleon убил CHERNbISH (FN SCAR-L CQC, 4.4m)",FN SCAR-L CQC,4.4,Napaleon,CHERNbISH
2023-11-09 18:00:00,"[ReDArmy]ManterZ убил Zloi (АКС-74У, 5.2m)",АКС-74У,5.2,[ReDArmy]ManterZ,Zloi
2023-11-09 18:01:00,"[B.I.T.S] TOD убил [JuJuBe]ADMOH (CZ-527, 1.9m)",CZ-527,1.9,[B.I.T.S] TOD,[JuJuBe]ADMOH
2023-11-09 18:01:00,"[ReDArmy]ManterZ убил bugiman (АКС-74У, 3.23m)",АКС-74У,3.23,[ReDArmy]ManterZ,bugiman
2023-11-09 18:06:00,"[B.I.T.S] Phantom убил sebastianstorebror (Каменный нож, 1.22m)",Каменный нож,1.22,[B.I.T.S] Phantom,sebastianstorebror
2023-11-09 18:06:00,"Ksuha убил GOODness (Винтовка Мосина, 116.54m)",Винтовка Мосина,116.54,Ksuha,GOODness
2023-11-09 18:07:00,"K1lLC0unT убил CHERNbISH (Ruger Mk II, 0.92m)",Ruger Mk II,0.92,K1lLC0unT,CHERNbISH
2023-11-09 18:12:00,"Ksuha убил Woody (AK-104, 25.26m)",AK-104,25.26,Ksuha,Woody
2023-11-09 18:12:00,"[ReDArmy]ManterZ убил Ksuha (АКС-74У, 8.82m)",АКС-74У,8.82,[ReDArmy]ManterZ,Ksuha
2023-11-09 18:12:00,"[ReDArmy]ManterZ убил SSSHHEREMETEV (АКС-74У, 10.34m)",АКС-74У,10.34,[ReDArmy]ManterZ,SSSHHEREMETEV
2023-11-09 18:15:00,"SHMAROEB убил OBLADAET (CZ 75, 8.51m)",CZ 75,8.51,SHMAROEB,OBLADAET
2023-11-09 18:24:00,"YAV убил //DOKTOR//WAGNER** (АН-94M «Абакан», 1.68m)",АН-94M «Абакан»,1.68,YAV,//DOKTOR//WAGNER**
2023-11-09 18:25:00,DSV-85 умер от взрыва,,,,
2023-11-09 18:27:00,"Morbid убил ****** ******* (CZ-527, 41.55m)",CZ-527,41.55,Morbid,****** *******
2023-11-09 18:31:00,"Ksuha убил //DOKTOR//WAGNER** (Каменный нож, 0.74m)",Каменный нож,0.74,Ksuha,//DOKTOR//WAGNER**
2023-11-09 18:32:00,"zmeinysh убил [B.I.T.S]?Aslanbek? (СВД, 87.56m)",СВД,87.56,zmeinysh,[B.I.T.S]?Aslanbek?
2023-11-09 18:33:00,"Plotva убил [B.I.T.S] Kisse (CZ-550 Lux, 185.98m)",CZ-550 Lux,185.98,Plotva,[B.I.T.S] Kisse
2023-11-09 18:33:00,"2Kill убил POLESCHUK (Бизон-2-02, 10.67m)",Бизон-2-02,10.67,2Kill,POLESCHUK
2023-11-09 18:35:00,"K1lLC0unT убил TUMAN (ADAR 2-15, 6.33m)",ADAR 2-15,6.33,K1lLC0unT,TUMAN
2023-11-09 18:36:00,"waltuh убил Billi ubivashka (ИЖ-43, 1.89m)",ИЖ-43,1.89,waltuh,Billi ubivashka
2023-11-09 18:40:00,"Waragator убил Satoru (M16-A2, 4.61m)",M16-A2,4.61,Waragator,Satoru
2023-11-09 18:47:00,"Vladislove2033  убил PANDA (FN SCAR-L CQC, 5.25m)",FN SCAR-L CQC,5.25,Vladislove2033 ,PANDA
2023-11-09 18:47:00,"HUNTER убил Dosven (ИЖ70-17A, 8.57m)",ИЖ70-17A,8.57,HUNTER,Dosven
2023-11-09 18:47:00,"Plotva убил Vladislove2033  (AK-101, 9.07m)",AK-101,9.07,Plotva,Vladislove2033 
2023-11-09 18:52:00,"1ne4ay убил [B.I.T.S] Phantom (Steyr Scout, 62.63m)",Steyr Scout,62.63,1ne4ay,[B.I.T.S] Phantom
2023-11-09 18:54:00,"Napaleon убил OBLADAET (FN SCAR-L CQC, 22.76m)",FN SCAR-L CQC,22.76,Napaleon,OBLADAET
2023-11-09 18:54:00,"1ne4ay убил Katana (Steyr Scout, 49.79m)",Steyr Scout,49.79,1ne4ay,Katana
2023-11-09 18:54:00,"Monterey Jack убил [POKROV] go to bereg (МР-133, 1.05m)",МР-133,1.05,Monterey Jack,[POKROV] go to bereg
2023-11-09 18:56:00,"1ne4ay убил dPORT (Steyr Scout, 62.76m)",Steyr Scout,62.76,1ne4ay,dPORT
2023-11-09 18:57:00,"TUMAN убил Vladislove2033  (Труба, 0.36m)",Труба,0.36,TUMAN,Vladislove2033 
2023-11-09 19:04:00,"Zloi убил Monterey Jack (ИЖ70-17A, 2.82m)",ИЖ70-17A,2.82,Zloi,Monterey Jack
2023-11-09 19:07:00,"[B.I.T.S] TOD убил [JuJuBe]ADMOH (ADAR 2-15, 5.93m)",ADAR 2-15,5.93,[B.I.T.S] TOD,[JuJuBe]ADMOH
2023-11-09 19:07:00,"[B.I.T.S] TOD убил [JuJuBe] Gafar (ИЖ-43, 7.59m)",ИЖ-43,7.59,[B.I.T.S] TOD,[JuJuBe] Gafar
2023-11-09 19:08:00,"[JuJuBe]zames убил [B.I.T.S] TOD (Škorpion vz. 64, 3.91m)",Škorpion vz. 64,3.91,[JuJuBe]zames,[B.I.T.S] TOD
2023-11-09 19:08:00,"[B.I.T.S]?Aslanbek? убил [JuJuBe]zames (CZ-527, 127.64m)",CZ-527,127.64,[B.I.T.S]?Aslanbek?,[JuJuBe]zames
2023-11-09 19:09:00,"GOODness убил nuggets (Боевой нож, 1.28m)",Боевой нож,1.28,GOODness,nuggets
2023-11-09 19:10:00,"SHMAROEB убил milka (CZ 75, 5.04m)",CZ 75,5.04,SHMAROEB,milka
2023-11-09 19:11:00,"nuggets убил milka (Каменный нож, 0.62m)",Каменный нож,0.62,nuggets,milka
2023-11-09 19:11:00,"Vladislove2033  убил ZVEZDA (Каменный нож, 1.01m)",Каменный нож,1.01,Vladislove2033 ,ZVEZDA
2023-11-09 19:12:00,"Monterey Jack убил motivaciyu nado podnyat (ИЖ-43, 4.09m)",ИЖ-43,4.09,Monterey Jack,motivaciyu nado podnyat
2023-11-09 19:12:00,"Zloi убил Monterey Jack (Застава М59/66, 109.1m)",Застава М59/66,109.1,Zloi,Monterey Jack
2023-11-09 19:14:00,"Ded MazAU убил dPORT (ИЖ70-17A, 4.04m)",ИЖ70-17A,4.04,Ded MazAU,dPORT
2023-11-09 19:19:00,"zmeinysh убил OBLADAET (СВД, 166.12m)",СВД,166.12,zmeinysh,OBLADAET
2023-11-09 19:19:00,"[JuJuBe]zames убил Tank (Каменный нож, 1.46m)",Каменный нож,1.46,[JuJuBe]zames,Tank
2023-11-09 19:20:00,"[JuJuBe]ADMOH убил Monterey Jack (Каменный нож, 1.02m)",Каменный нож,1.02,[JuJuBe]ADMOH,Monterey Jack
2023-11-09 19:20:00,"TRIN убил Quinsyfox (Glock-19, 15.69m)",Glock-19,15.69,TRIN,Quinsyfox
2023-11-09 19:21:00,"[JuJuBe]ADMOH убил XaNaX (2) (Труба, 1.14m)",Труба,1.14,[JuJuBe]ADMOH,XaNaX (2)
2023-11-09 19:22:00,"[JuJuBe] FoolishCicero убил Inkorfol (CZ-527, 28.67m)",CZ-527,28.67,[JuJuBe] FoolishCicero,Inkorfol
2023-11-09 19:24:00,"[JuJuBe] Gafar убил Columbus (Каменный нож, 0.99m)",Каменный нож,0.99,[JuJuBe] Gafar,Columbus
2023-11-09 19:24:00,"9 убил [JuJuBe] Gafar (ИЖ70-17A, 1.11m)",ИЖ70-17A,1.11,9,[JuJuBe] Gafar
2023-11-09 19:25:00,"[JuJuBe] FoolishCicero убил 9 (CZ-527, 8.18m)",CZ-527,8.18,[JuJuBe] FoolishCicero,9
2023-11-09 19:26:00,"[POKROV] go to bereg убил nuggets (ВПО-136 ""Вепрь-КМ"", 23.46m)","ВПО-136 ""Вепрь-КМ""",23.46,[POKROV] go to bereg,nuggets
2023-11-09 19:27:00,"Tank убил Knight (Каменный нож, 1.4m)",Каменный нож,1.4,Tank,Knight
2023-11-09 19:30:00,"nuggets убил Tank (Каменный нож, 0.55m)",Каменный нож,0.55,nuggets,Tank
2023-11-09 19:32:00,tatakae умер от взрыва,,,,
2023-11-09 19:32:00,"Woody убил ****** ******* (Winchester Model 70, 162.11m)",Winchester Model 70,162.11,Woody,****** *******
2023-11-09 19:36:00,"[JuJuBe]ADMOH убил dPORT (ИЖ-18, 10.19m)",ИЖ-18,10.19,[JuJuBe]ADMOH,dPORT
2023-11-09 19:39:00,"Woody убил PR71 (Winchester Model 70, 254.08m)",Winchester Model 70,254.08,Woody,PR71
2023-11-09 19:45:00,"Plotva убил maks (AK-101, 18.16m)",AK-101,18.16,Plotva,maks
2023-11-09 19:47:00,"pravik убил [JuJuBe]zames (Steyr Scout, 55.75m)",Steyr Scout,55.75,pravik,[JuJuBe]zames
2023-11-09 19:49:00,"pravik убил [JuJuBe] Gafar (Steyr Scout, 4.67m)",Steyr Scout,4.67,pravik,[JuJuBe] Gafar
2023-11-09 19:49:00,"[JuJuBe] Gafar убил pravik (ИЖ70-17A, 4.68m)",ИЖ70-17A,4.68,[JuJuBe] Gafar,pravik
2023-11-09 19:50:00,"woodoo убил POLESCHUK (Топорик, 1.1m)",Топорик,1.1,woodoo,POLESCHUK
2023-11-09 19:52:00,"[ReDArmy]ManterZ убил Samurrrai (AK-74М, 4.74m)",AK-74М,4.74,[ReDArmy]ManterZ,Samurrrai
2023-11-09 19:52:00,"GOODness убил Madkill (ИЖ-43, 29.59m)",ИЖ-43,29.59,GOODness,Madkill
