Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-08 14:46:00,"[LDS]Dark Wolf#RustyLife убил Rasul (Каменный нож, 1.15m)",Каменный нож,1.15,[LDS]Dark Wolf#RustyLife,Rasul
2023-11-08 14:48:00,"zxc.kot убил KabaL (Blaser B95 Luxus, 53.31m)",Blaser B95 Luxus,53.31,zxc.kot,KabaL
2023-11-08 14:48:00,"cloudy убил Kvas (Кукри, 1.41m)",Кукри,1.41,cloudy,Kvas
2023-11-08 14:48:00,"George Pig убил [FSIN] stepler (Blaser B95 Luxus, 66.24m)",Blaser B95 Luxus,66.24,George Pig,[FSIN] stepler
2023-11-08 14:51:00,"kk убил [Mad] TOMA (ИЖ-43, 4.17m)",ИЖ-43,4.17,kk,[Mad] TOMA
2023-11-08 14:52:00,"N.A.E. убил [TWA]ViNDeN (Гаечный ключ, 2.05m)",Гаечный ключ,2.05,N.A.E.,[TWA]ViNDeN
2023-11-08 14:53:00,"[SOP]ilchenko убил Cap1tan (АКС-74У, 1.05m)",АКС-74У,1.05,[SOP]ilchenko,Cap1tan
2023-11-08 14:53:00,"N.A.E. убил [Mad] TOMA (Каменный нож, 1.26m)",Каменный нож,1.26,N.A.E.,[Mad] TOMA
2023-11-08 14:53:00,"N.A.E. убил [MAD] maff11n (Каменный нож, 1.24m)",Каменный нож,1.24,N.A.E.,[MAD] maff11n
2023-11-08 14:54:00,"[clowns]Selfik убил [clowns]ELnapo (AK-102, 5.28m)",AK-102,5.28,[clowns]Selfik,[clowns]ELnapo
2023-11-08 14:54:00,"Kvas убил FroD (Каменный нож, 1.28m)",Каменный нож,1.28,Kvas,FroD
2023-11-08 14:54:00,"[clowns]Selfik убил [clowns] flexmashina (AK-102, 1.68m)",AK-102,1.68,[clowns]Selfik,[clowns] flexmashina
2023-11-08 14:54:00,"[TWA]ViNDeN убил Sher1dose (Каменный нож, 0.61m)",Каменный нож,0.61,[TWA]ViNDeN,Sher1dose
2023-11-08 14:55:00,"[}|{KX] HizI убил Dimonnn888 (Кувалда, 1.27m)",Кувалда,1.27,[}|{KX] HizI,Dimonnn888
2023-11-08 14:56:00,"SeriousJude убил [FSIN] stepler (Colt M1911, 4.46m)",Colt M1911,4.46,SeriousJude,[FSIN] stepler
2023-11-08 14:56:00,"moche gluot убил CCCPSAS (АКС-74У, 20.64m)",АКС-74У,20.64,moche gluot,CCCPSAS
2023-11-08 14:56:00,"obormotya^*^ убил [SOP]ilchenko (Winchester Model 1892, 1.43m)",Winchester Model 1892,1.43,obormotya^*^,[SOP]ilchenko
2023-11-08 14:57:00,"WeZzy убил vintovoyy :fog: (АКС-74У, 2.34m)",АКС-74У,2.34,WeZzy,vintovoyy :fog:
2023-11-08 14:59:00,"[Mad] TOMA убил [ }|{KX ] IgorBoec1980 (Каменный нож, 1.97m)",Каменный нож,1.97,[Mad] TOMA,[ }|{KX ] IgorBoec1980
2023-11-08 14:59:00,"[SV]Shnaps убил [MAD] maff11n (Каменный нож, 0.6m)",Каменный нож,0.6,[SV]Shnaps,[MAD] maff11n
2023-11-08 15:00:00,"[FSIN] stepler убил Problem (Каменный нож, 0.99m)",Каменный нож,0.99,[FSIN] stepler,Problem
2023-11-08 15:00:00,"[Mad] TOMA убил [FSIN] stepler (Охотничий нож, 0.99m)",Охотничий нож,0.99,[Mad] TOMA,[FSIN] stepler
2023-11-08 15:00:00,"[Mad] TOMA убил CCCPSAS (Охотничий нож, 1.82m)",Охотничий нож,1.82,[Mad] TOMA,CCCPSAS
2023-11-08 15:01:00,"SeriousJude убил Kvas (Colt M1911, 8.5m)",Colt M1911,8.5,SeriousJude,Kvas
2023-11-08 15:01:00,"George Pig убил ODI NE PONIMAET IGRU (Blaser B95 Luxus, 27.45m)",Blaser B95 Luxus,27.45,George Pig,ODI NE PONIMAET IGRU
2023-11-08 15:01:00,"SeriousJude убил N.A.E. (Colt M1911, 1.01m)",Colt M1911,1.01,SeriousJude,N.A.E.
2023-11-08 15:02:00,"[}|{KX] HizI убил [FSIN] stepler (Каменный нож, 1.7m)",Каменный нож,1.7,[}|{KX] HizI,[FSIN] stepler
2023-11-08 15:04:00,"[ }|{KX ] IgorBoec1980 убил CCCPSAS (Каменный нож, 1.11m)",Каменный нож,1.11,[ }|{KX ] IgorBoec1980,CCCPSAS
2023-11-08 15:06:00,"[ }|{KX ] IgorBoec1980 убил Sidr (Каменный нож, 0.87m)",Каменный нож,0.87,[ }|{KX ] IgorBoec1980,Sidr
2023-11-08 15:09:00,"EHOTi убил [LDS]Dark Wolf#RustyLife (M4A1 CQBR, 23.01m)",M4A1 CQBR,23.01,EHOTi,[LDS]Dark Wolf#RustyLife
2023-11-08 15:11:00,"MrAlexpiece убил SOS_ok ** ******* (МР-133, 26.23m)",МР-133,26.23,MrAlexpiece,SOS_ok ** *******
2023-11-08 15:16:00,"[MAD] maff11n убил .bROKS (Мотыга, 1.95m)",Мотыга,1.95,[MAD] maff11n,.bROKS
2023-11-08 15:17:00,"include убил nee1q (ИЖ-18, 10.34m)",ИЖ-18,10.34,include,nee1q
2023-11-08 15:19:00,"include убил FroD (Glock-19, 8.05m)",Glock-19,8.05,include,FroD
2023-11-08 15:20:00,"P1x31 убил .bROKS (Каменный нож, 1.17m)",Каменный нож,1.17,P1x31,.bROKS
2023-11-08 15:22:00,"- убил ODI NE PONIMAET IGRU (Кувалда, 1.1m)",Кувалда,1.1,-,ODI NE PONIMAET IGRU
2023-11-08 15:24:00,"[}|{KX] HizI убил 45B.52 | yinegvess (Каменный нож, 0.42m)",Каменный нож,0.42,[}|{KX] HizI,45B.52 | yinegvess
2023-11-08 15:25:00,"Vang0k убил .bROKS (ИЖ-18МН, 11.48m)",ИЖ-18МН,11.48,Vang0k,.bROKS
2023-11-08 15:26:00,".K_O_Z_Y_I-K_I_Z_I_A_K. убил [MAD] maff11n (ВПО-190 «Горностай», 55.5m)",ВПО-190 «Горностай»,55.5,.K_O_Z_Y_I-K_I_Z_I_A_K.,[MAD] maff11n
2023-11-08 15:26:00,".K_O_Z_Y_I-K_I_Z_I_A_K. убил [Mad] TOMA (МР-133, 10.39m)",МР-133,10.39,.K_O_Z_Y_I-K_I_Z_I_A_K.,[Mad] TOMA
2023-11-08 15:29:00,"[}|{KX] HizI убил [Mad] TOMA (Каменный нож, 0.72m)",Каменный нож,0.72,[}|{KX] HizI,[Mad] TOMA
2023-11-08 15:33:00,"woot убил obormotya^*^ (АКС-74У, 3.28m)",АКС-74У,3.28,woot,obormotya^*^
2023-11-08 15:37:00,"[clowns]NARUTO убил zxc.kot (Winchester Model 70, 145.5m)",Winchester Model 70,145.5,[clowns]NARUTO,zxc.kot
2023-11-08 15:38:00,"Arab убил Jerann (СВТ-40, 153.78m)",СВТ-40,153.78,Arab,Jerann
2023-11-08 15:39:00,"[clowns]NARUTO убил alya-uylyu (Winchester Model 70, 119.36m)",Winchester Model 70,119.36,[clowns]NARUTO,alya-uylyu
2023-11-08 15:39:00,"s7menka55 убил |RecLaiT| (Сайга-12К, 1.08m)",Сайга-12К,1.08,s7menka55,|RecLaiT|
2023-11-08 15:39:00,"vintovoyy :fog: убил AlpHi (Škorpion vz. 64, 15.24m)",Škorpion vz. 64,15.24,vintovoyy :fog:,AlpHi
2023-11-08 15:40:00,"skaZZka убил [SOP]ilchenko (CZ-527, 56.61m)",CZ-527,56.61,skaZZka,[SOP]ilchenko
2023-11-08 15:40:00,"Kiryan убил SOS_ok ** ******* (Колун, 1.65m)",Колун,1.65,Kiryan,SOS_ok ** *******
2023-11-08 15:41:00,"Guard убил AlpHi (Каменный нож, 0.7m)",Каменный нож,0.7,Guard,AlpHi
2023-11-08 15:41:00,"s7menka55 убил {SW} Meshyanin (Springfield Armory M1A, 125.89m)",Springfield Armory M1A,125.89,s7menka55,{SW} Meshyanin
2023-11-08 15:41:00,"AlpHi убил {SW} Meshyanin (Каменный нож, 0.99m)",Каменный нож,0.99,AlpHi,{SW} Meshyanin
2023-11-08 15:41:00,"SOS_ok ** ******* убил AlpHi (Каменный нож, 1.5m)",Каменный нож,1.5,SOS_ok ** *******,AlpHi
2023-11-08 15:42:00,"[clowns]NARUTO убил cloudy (AK-101, 14.37m)",AK-101,14.37,[clowns]NARUTO,cloudy
2023-11-08 15:42:00,".K_O_Z_Y_I-K_I_Z_I_A_K. убил N.A.E. (МР-133, 8.13m)",МР-133,8.13,.K_O_Z_Y_I-K_I_Z_I_A_K.,N.A.E.
2023-11-08 15:44:00,"AlpHi убил [}|{KX] HizI (Каменный нож, 1.49m)",Каменный нож,1.49,AlpHi,[}|{KX] HizI
2023-11-08 15:44:00,"s7menka55 убил GLEBASTA (Сайга-12К, 7.32m)",Сайга-12К,7.32,s7menka55,GLEBASTA
2023-11-08 15:45:00,".bROKS убил Kvas (Desert Eagle, 0.97m)",Desert Eagle,0.97,.bROKS,Kvas
2023-11-08 15:46:00,"kk убил skaZZka (МР-133, 3.14m)",МР-133,3.14,kk,skaZZka
2023-11-08 15:48:00,"HUNTER убил Karayga (Blaser B95 Luxus, 39.19m)",Blaser B95 Luxus,39.19,HUNTER,Karayga
2023-11-08 15:49:00,"HUNTER убил pepelnica (Blaser B95 Luxus, 101.51m)",Blaser B95 Luxus,101.51,HUNTER,pepelnica
2023-11-08 15:50:00,"Arab убил ?????????? ?????????????????????????? (СВТ-40, 59.89m)",СВТ-40,59.89,Arab,?????????? ??????????????????????????
2023-11-08 15:51:00,"skaZZka убил Kvas (Меч, 0.98m)",Меч,0.98,skaZZka,Kvas
2023-11-08 15:51:00,"De_Bill убил Arab (АКС-74У, 50.54m)",АКС-74У,50.54,De_Bill,Arab
2023-11-08 15:53:00,"s7menka55 убил [S-POOL]Efiop (Springfield Armory M1A, 2.08m)",Springfield Armory M1A,2.08,s7menka55,[S-POOL]Efiop
2023-11-08 15:53:00,"PykuHaKaIIoT*** убил s7menka55 (СВТ-40, 24.58m)",СВТ-40,24.58,PykuHaKaIIoT***,s7menka55
2023-11-08 15:53:00,"PykuHaKaIIoT*** убил Slaven (СВТ-40, 3.83m)",СВТ-40,3.83,PykuHaKaIIoT***,Slaven
2023-11-08 15:53:00,"skaZZka убил [OWNER]Vosarpech (Меч, 2.43m)",Меч,2.43,skaZZka,[OWNER]Vosarpech
2023-11-08 15:54:00,"N.A.E. убил Problem (Слесарная ножовка, 1.02m)",Слесарная ножовка,1.02,N.A.E.,Problem
2023-11-08 15:54:00,"Yaskiev убил GodSsoN (Серп, 1.27m)",Серп,1.27,Yaskiev,GodSsoN
2023-11-08 15:55:00,"OOO  убил EHOTi (Blaser B95 Luxus, 8.08m)",Blaser B95 Luxus,8.08,OOO ,EHOTi
2023-11-08 15:55:00,"GenaInvestor убил s7menka55 (Каменный нож, 1.06m)",Каменный нож,1.06,GenaInvestor,s7menka55
2023-11-08 15:55:00,"GenaInvestor убил Slaven (Каменный нож, 1.7m)",Каменный нож,1.7,GenaInvestor,Slaven
2023-11-08 15:55:00,"MrAlexpiece убил OOO  (МР-133, 5.05m)",МР-133,5.05,MrAlexpiece,OOO 
2023-11-08 15:55:00,"Yaskiev убил GenaInvestor (Серп, 2.0m)",Серп,2.0,Yaskiev,GenaInvestor
2023-11-08 15:55:00,"MrAlexpiece убил [LDS]Dark Wolf#RustyLife (МР-133, 16.44m)",МР-133,16.44,MrAlexpiece,[LDS]Dark Wolf#RustyLife
2023-11-08 15:56:00,"|R.I.P.|Loki| убил PykuHaKaIIoT*** (M16A4, 16.55m)",M16A4,16.55,|R.I.P.|Loki|,PykuHaKaIIoT***
2023-11-08 15:56:00,"|R.I.P.|Loki| убил De_Bill (M16A4, 1.3m)",M16A4,1.3,|R.I.P.|Loki|,De_Bill
2023-11-08 15:56:00,"[clowns] flexmashina убил |R.I.P.|Loki| (M16A4, 13.45m)",M16A4,13.45,[clowns] flexmashina,|R.I.P.|Loki|
2023-11-08 16:07:00,"tar_tar_rus убил medion (ИЖ-43, 36.21m)",ИЖ-43,36.21,tar_tar_rus,medion
2023-11-08 16:12:00,"DEREKTOR убил Belochkin131 (MP5K, 10.74m)",MP5K,10.74,DEREKTOR,Belochkin131
2023-11-08 16:12:00,"Lebowski убил AllahHeKontrutsya (Blaser B95 Luxus, 20.46m)",Blaser B95 Luxus,20.46,Lebowski,AllahHeKontrutsya
2023-11-08 16:12:00,"Lebowski убил SYSTEM`NIY (Blaser B95 Luxus, 7.73m)",Blaser B95 Luxus,7.73,Lebowski,SYSTEM`NIY
2023-11-08 16:14:00,"vintovoyy :fog: убил Angel Predohranitel (Винтовка Мосина, 57.91m)",Винтовка Мосина,57.91,vintovoyy :fog:,Angel Predohranitel
2023-11-08 16:14:00,"NeKroYn убил Attstek [CHSVSHKA] (Винтовка Мосина, 32.5m)",Винтовка Мосина,32.5,NeKroYn,Attstek [CHSVSHKA]
2023-11-08 16:14:00,"Peppa pig убил NeKroYn (AK-74М, 1.9m)",AK-74М,1.9,Peppa pig,NeKroYn
2023-11-08 16:16:00,"PykuHaKaIIoT*** убил |R.I.P.|Loki (ИЖ-43, 16.96m)",ИЖ-43,16.96,PykuHaKaIIoT***,|R.I.P.|Loki
2023-11-08 16:17:00,"ODI NE PONIMAET IGRU убил 45B.52 | yinegvess (Ruger 10/22, 1.1m)",Ruger 10/22,1.1,ODI NE PONIMAET IGRU,45B.52 | yinegvess
2023-11-08 16:21:00,"medion убил tar_tar_rus (ИЖ-43, 3.7m)",ИЖ-43,3.7,medion,tar_tar_rus
2023-11-08 16:22:00,"Kill""em""all убил CENTURION (CZ-527, 4.02m)",CZ-527,4.02,"Kill""em""all",CENTURION
2023-11-08 16:22:00,"Kill""em""all убил div 12 player antony~~ (CZ-527, 4.65m)",CZ-527,4.65,"Kill""em""all",div 12 player antony~~
2023-11-08 16:25:00,"AL4A убил Dimonnn888 (Боевой нож, 1.3m)",Боевой нож,1.3,AL4A,Dimonnn888
2023-11-08 16:25:00,"Lex убил AL4A (Ruger 10/22, 4.9m)",Ruger 10/22,4.9,Lex,AL4A
2023-11-08 16:28:00,"Attstek [CHSVSHKA] убил Lex (Пила, 1.6m)",Пила,1.6,Attstek [CHSVSHKA],Lex
2023-11-08 16:32:00,"Splash убил Bad_Bill (Застава М59/66, 25.39m)",Застава М59/66,25.39,Splash,Bad_Bill
2023-11-08 16:32:00,"Dimonnn888 убил Lex (ИЖ70-17A, 7.36m)",ИЖ70-17A,7.36,Dimonnn888,Lex
2023-11-08 16:32:00,"Joker убил Kiryan (Blaser B95 Luxus, 2.86m)",Blaser B95 Luxus,2.86,Joker,Kiryan
2023-11-08 16:39:00,"Arab убил FroD (СВТ-40, 20.46m)",СВТ-40,20.46,Arab,FroD
2023-11-08 16:39:00,"Arab убил nee1q (СВТ-40, 53.51m)",СВТ-40,53.51,Arab,nee1q
2023-11-08 16:40:00,"Jerann убил Yasosy_Biby (Winchester Model 70, 140.88m)",Winchester Model 70,140.88,Jerann,Yasosy_Biby
2023-11-08 16:40:00,"[R.I.P.]Blackpack убил Splash (Winchester Model 1892, 2.0m)",Winchester Model 1892,2.0,[R.I.P.]Blackpack,Splash
2023-11-08 16:44:00,"XIOPS убил sholk (АКС-74У, 3.7m)",АКС-74У,3.7,XIOPS,sholk
2023-11-08 16:44:00,"ODI NE PONIMAET IGRU убил [clowns]Selfik (Steyr AUG A1 Carbine, 56.61m)",Steyr AUG A1 Carbine,56.61,ODI NE PONIMAET IGRU,[clowns]Selfik
2023-11-08 16:44:00,"[clowns] flexmashina убил ODI NE PONIMAET IGRU (Steyr AUG A3, 2.99m)",Steyr AUG A3,2.99,[clowns] flexmashina,ODI NE PONIMAET IGRU
2023-11-08 17:09:00,"Arab убил NeKroYn (СВТ-40, 13.07m)",СВТ-40,13.07,Arab,NeKroYn
2023-11-08 17:12:00,"Medalist убил Undead (FN SCAR-L CQC, 3.64m)",FN SCAR-L CQC,3.64,Medalist,Undead
2023-11-08 17:12:00,"Medalist убил CCCPSAS (FN SCAR-L CQC, 12.28m)",FN SCAR-L CQC,12.28,Medalist,CCCPSAS
2023-11-08 17:13:00,"Bagor убил sVinoreZ (AK-105, 17.05m)",AK-105,17.05,Bagor,sVinoreZ
2023-11-08 17:16:00,"Splash убил Menshoi_051rus (CZ-527, 9.55m)",CZ-527,9.55,Splash,Menshoi_051rus
2023-11-08 17:18:00,"Splash убил DIngo (CZ-527, 2.33m)",CZ-527,2.33,Splash,DIngo
2023-11-08 17:24:00,"Slaven убил {SW} Meshyanin (Springfield Armory M1A, 2.69m)",Springfield Armory M1A,2.69,Slaven,{SW} Meshyanin
2023-11-08 17:24:00,"Jerann убил Slaven (AK-105, 6.02m)",AK-105,6.02,Jerann,Slaven
2023-11-08 17:25:00,"lanser1992 убил [clowns]ELnapo (Застава М59/66, 4.63m)",Застава М59/66,4.63,lanser1992,[clowns]ELnapo
2023-11-08 17:26:00,"Arab убил Jerann (СВТ-40, 118.19m)",СВТ-40,118.19,Arab,Jerann
2023-11-08 17:29:00,"Belochkin131 убил XIOPS (AK-105, 11.14m)",AK-105,11.14,Belochkin131,XIOPS
2023-11-08 17:29:00,"XIOPS убил Belochkin131 (АКС-74У, 11.21m)",АКС-74У,11.21,XIOPS,Belochkin131
2023-11-08 17:32:00,"kk убил Splash (МР-133, 4.54m)",МР-133,4.54,kk,Splash
2023-11-08 17:36:00,"[clowns] flexmashina убил lanser1992 (Steyr AUG A3, 4.6m)",Steyr AUG A3,4.6,[clowns] flexmashina,lanser1992
2023-11-08 17:38:00,"Xuesos убил DK (M16-A2, 7.41m)",M16-A2,7.41,Xuesos,DK
2023-11-08 17:39:00,"Xuesos убил Artem2112 (Винтовка Мосина, 1.08m)",Винтовка Мосина,1.08,Xuesos,Artem2112
2023-11-08 17:46:00,"140KM/PEEK_DOLBAEB убил Splash (МР-133, 1.56m)",МР-133,1.56,140KM/PEEK_DOLBAEB,Splash
2023-11-08 17:52:00,"Lazy убил Kolian (МР-133, 7.82m)",МР-133,7.82,Lazy,Kolian
2023-11-08 17:53:00,"DIngo убил Dimonnn888 (МР-133, 12.49m)",МР-133,12.49,DIngo,Dimonnn888
2023-11-08 17:54:00,"F 13 убил AL4A (MP5K, 9.73m)",MP5K,9.73,F 13,AL4A
2023-11-08 17:59:00,"Lazy убил DIngo (МР-133, 11.26m)",МР-133,11.26,Lazy,DIngo
2023-11-08 18:01:00,"AL4A убил Maylo (ИЖ-18МН, 73.31m)",ИЖ-18МН,73.31,AL4A,Maylo
2023-11-08 18:01:00,"extin убил nee1q (CZ 75, 4.11m)",CZ 75,4.11,extin,nee1q
2023-11-08 18:03:00,"[clowns] flexmashina убил [}|{KX] Chuvirla (Winchester Model 70, 73.46m)",Winchester Model 70,73.46,[clowns] flexmashina,[}|{KX] Chuvirla
2023-11-08 18:07:00,"Dimonnn888 убил AL4A (Нож для стейка, 1.62m)",Нож для стейка,1.62,Dimonnn888,AL4A
2023-11-08 18:09:00,"Horny убил Xuesos (Штык-нож M9, 1.94m)",Штык-нож M9,1.94,Horny,Xuesos
2023-11-08 18:10:00,"extin убил div 12 player antony~~ (Винтовка Мосина, 10.69m)",Винтовка Мосина,10.69,extin,div 12 player antony~~
2023-11-08 18:11:00,"CENTURION убил SPACE (ИЖ-18МН, 12.45m)",ИЖ-18МН,12.45,CENTURION,SPACE
2023-11-08 18:11:00,"extin убил miso_soup (CZ 75, 3.18m)",CZ 75,3.18,extin,miso_soup
2023-11-08 18:11:00,"CENTURION убил extin (ИЖ-18МН, 8.28m)",ИЖ-18МН,8.28,CENTURION,extin
2023-11-08 18:11:00,"Hypnotizzzy убил Arrival (Desert Eagle, 44.99m)",Desert Eagle,44.99,Hypnotizzzy,Arrival
2023-11-08 18:13:00,"Wa1demar убил Belochkin131 (Blaser B95 Luxus, 120.01m)",Blaser B95 Luxus,120.01,Wa1demar,Belochkin131
2023-11-08 18:13:00,"DK убил Artem2112 (Топор пожарного, 1.04m)",Топор пожарного,1.04,DK,Artem2112
2023-11-08 18:14:00,"Pepega убил Splash (Blaser B95 Luxus, 62.54m)",Blaser B95 Luxus,62.54,Pepega,Splash
2023-11-08 18:18:00,"extin убил Gosha Ledokol (Ruger 10/22, 3.99m)",Ruger 10/22,3.99,extin,Gosha Ledokol
2023-11-08 18:19:00,"woot убил FATHER (AK-104, 10.83m)",AK-104,10.83,woot,FATHER
2023-11-08 18:20:00,"Kolian убил miso_soup (Топорик, 1.74m)",Топорик,1.74,Kolian,miso_soup
2023-11-08 18:20:00,"extin убил Arrival (Каменный нож, 1.03m)",Каменный нож,1.03,extin,Arrival
2023-11-08 18:25:00,"Pepega убил medion (ОЦ-14 «Гроза», 25.09m)",ОЦ-14 «Гроза»,25.09,Pepega,medion
2023-11-08 18:27:00,"Ariez убил DevotedLS (Springfield Armory M1A, 2.72m)",Springfield Armory M1A,2.72,Ariez,DevotedLS
2023-11-08 18:28:00,"ODI NE PONIMAET IGRU убил Kvas (Winchester Model 70, 148.0m)",Winchester Model 70,148.0,ODI NE PONIMAET IGRU,Kvas
2023-11-08 18:33:00,"gjaba убил Kill""em""all (Blaser B95 Luxus, 37.25m)",Blaser B95 Luxus,37.25,gjaba,"Kill""em""all"
2023-11-08 18:35:00,"[BBC]GuGu убил N.A.E. (AK-74М, 24.46m)",AK-74М,24.46,[BBC]GuGu,N.A.E.
2023-11-08 18:40:00,"HUNTER убил ODI NE PONIMAET IGRU (Blaser B95 Luxus, 83.46m)",Blaser B95 Luxus,83.46,HUNTER,ODI NE PONIMAET IGRU
2023-11-08 18:41:00,"Gosha Ledokol убил DevotedLS (Каменный нож, 1.29m)",Каменный нож,1.29,Gosha Ledokol,DevotedLS
2023-11-08 18:42:00,"[SOP]ilchenko убил [BBC]GuGu (UMP-45, 12.59m)",UMP-45,12.59,[SOP]ilchenko,[BBC]GuGu
2023-11-08 18:47:00,"Lazy убил nee1q (МР-133, 6.51m)",МР-133,6.51,Lazy,nee1q
2023-11-08 18:57:00,"Gosha Ledokol убил fedos (UMP-45, 18.97m)",UMP-45,18.97,Gosha Ledokol,fedos
2023-11-08 18:58:00,"Attstek [CHSVSHKA] убил F 13 (Blaser B95 Luxus, 117.51m)",Blaser B95 Luxus,117.51,Attstek [CHSVSHKA],F 13
2023-11-08 19:12:00,"DK убил Vaha (МР-133, 1.82m)",МР-133,1.82,DK,Vaha
2023-11-08 19:17:00,"kk убил Lazy (FN SCAR-L CQC, 11.7m)",FN SCAR-L CQC,11.7,kk,Lazy
2023-11-08 19:18:00,"kk убил Dimonnn888 (FN SCAR-L CQC, 14.96m)",FN SCAR-L CQC,14.96,kk,Dimonnn888
2023-11-08 19:18:00,"kk убил rukalico (FN SCAR-L CQC, 6.15m)",FN SCAR-L CQC,6.15,kk,rukalico
2023-11-08 19:18:00,"obormotya^*^ убил XIOPS (FN Five-seveN, 7.09m)",FN Five-seveN,7.09,obormotya^*^,XIOPS
2023-11-08 19:18:00,"HUNTER убил Lex (АК-12, 4.99m)",АК-12,4.99,HUNTER,Lex
2023-11-08 19:20:00,"PoLkovnick убил BlackRevengess (Бейсбольная бита, 0.88m)",Бейсбольная бита,0.88,PoLkovnick,BlackRevengess
2023-11-08 19:21:00,"Dimonnn888 убил rukalico (Каменный нож, 0.76m)",Каменный нож,0.76,Dimonnn888,rukalico
2023-11-08 19:21:00,"[SOP]ilchenko убил Maylo (AK-74М, 49.97m)",AK-74М,49.97,[SOP]ilchenko,Maylo
2023-11-08 19:22:00,"DK убил Gosha Ledokol (МР-133, 12.7m)",МР-133,12.7,DK,Gosha Ledokol
2023-11-08 19:23:00,"NeKroYn убил DOSS1337 (M16-A2, 1.61m)",M16-A2,1.61,NeKroYn,DOSS1337
2023-11-08 19:24:00,"skaZZka убил Nag (ВПО-136 ""Вепрь-КМ"", 10.25m)","ВПО-136 ""Вепрь-КМ""",10.25,skaZZka,Nag
2023-11-08 19:25:00,"PakisTanos убил Vaha (Škorpion vz. 64, 2.79m)",Škorpion vz. 64,2.79,PakisTanos,Vaha
2023-11-08 19:27:00,"BlackRevengess убил Awenthorss (Каменный нож, 0.97m)",Каменный нож,0.97,BlackRevengess,Awenthorss
2023-11-08 19:29:00,"Afanas убил NARCISS (Steyr AUG A1 Carbine, 1.4m)",Steyr AUG A1 Carbine,1.4,Afanas,NARCISS
2023-11-08 19:33:00,"Dimonnn888 убил Godfathersinger (Нож для стейка, 1.22m)",Нож для стейка,1.22,Dimonnn888,Godfathersinger
2023-11-08 19:33:00,"[SOP]ilchenko убил Lex (M14 DMR, 218.83m)",M14 DMR,218.83,[SOP]ilchenko,Lex
2023-11-08 19:35:00,"Bloody убил vintovoyy :fog: (АКС-74У, 0.77m)",АКС-74У,0.77,Bloody,vintovoyy :fog:
2023-11-08 19:35:00,"Afanas убил OK (Steyr AUG A1 Carbine, 8.64m)",Steyr AUG A1 Carbine,8.64,Afanas,OK
2023-11-08 19:35:00,"FijdkaBuvdka убил Xuesos (Blaser B95 Luxus, 142.93m)",Blaser B95 Luxus,142.93,FijdkaBuvdka,Xuesos
2023-11-08 19:35:00,"45B.52 | yinegvess убил CENTURION (Blaser B95 Luxus, 70.2m)",Blaser B95 Luxus,70.2,45B.52 | yinegvess,CENTURION
2023-11-08 19:36:00,"gjaba убил Horny (FN SCAR-L CQC, 74.98m)",FN SCAR-L CQC,74.98,gjaba,Horny
2023-11-08 19:36:00,"AL4A убил miso_soup (Blaser B95 Luxus, 106.31m)",Blaser B95 Luxus,106.31,AL4A,miso_soup
2023-11-08 19:37:00,"FijdkaBuvdka убил Horror (Steyr AUG A1 Carbine, 12.29m)",Steyr AUG A1 Carbine,12.29,FijdkaBuvdka,Horror
2023-11-08 19:37:00,"HUNTER убил skaZZka (АК-12, 24.98m)",АК-12,24.98,HUNTER,skaZZka
2023-11-08 19:43:00,"churka убил SUSAMI (Glock-19, 1.46m)",Glock-19,1.46,churka,SUSAMI
2023-11-08 19:43:00,"PoLkovnick убил Horror (ИЖ70-17A, 5.78m)",ИЖ70-17A,5.78,PoLkovnick,Horror
2023-11-08 19:44:00,"Sed убил Dimonnn888 (ИЖ-43, 13.45m)",ИЖ-43,13.45,Sed,Dimonnn888
2023-11-08 19:44:00,"rukalico убил Sed (Кувалда, 0.53m)",Кувалда,0.53,rukalico,Sed
2023-11-08 19:45:00,"DK убил rukalico (ВПО-136 ""Вепрь-КМ"", 17.74m)","ВПО-136 ""Вепрь-КМ""",17.74,DK,rukalico
2023-11-08 19:45:00,"kk убил [MAD] maff11n (M24, 93.89m)",M24,93.89,kk,[MAD] maff11n
2023-11-08 19:45:00,"Lazy убил DK (ИЖ-43, 6.6m)",ИЖ-43,6.6,Lazy,DK
2023-11-08 19:45:00,"DK убил Lazy (ВПО-136 ""Вепрь-КМ"", 6.62m)","ВПО-136 ""Вепрь-КМ""",6.62,DK,Lazy
2023-11-08 19:45:00,"[SOP]ilchenko убил AlpHi (AK-74М, 43.9m)",AK-74М,43.9,[SOP]ilchenko,AlpHi
2023-11-08 19:48:00,"Nag убил MAXiC (Топор пожарного, 2.11m)",Топор пожарного,2.11,Nag,MAXiC
2023-11-08 19:50:00,"Afanas убил NARCISS (Застава М59/66, 49.27m)",Застава М59/66,49.27,Afanas,NARCISS
2023-11-08 19:53:00,"sVinoreZ убил DevotedLS (ОЦ-14 «Гроза», 6.04m)",ОЦ-14 «Гроза»,6.04,sVinoreZ,DevotedLS
2023-11-08 19:55:00,"52 убил div 12 player antony~~ (МР-133, 1.78m)",МР-133,1.78,52,div 12 player antony~~
2023-11-08 19:55:00,"V0V04KA убил SPACE (ИЖ-43, 8.06m)",ИЖ-43,8.06,V0V04KA,SPACE
2023-11-08 19:55:00,"V0V04KA убил extin (ИЖ-43, 6.4m)",ИЖ-43,6.4,V0V04KA,extin
